Syntax version=4
Sun Nov 24 22:27:38 2019
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		akcelerometer[0]	akcelerometer[1]	akcelerometer[2]	gyroskope[0]	gyroskope[1]	gyroskope[2]
D:	time(ms)	(0x20000780,7)	(0x20000788,7)	(0x20000790,7)	(0x20000798,7)	(0x200007a0,7)	(0x200007a8,7)
D:	6463.29	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6464.17	7.453301	0.910107	-9.548943	1.766208	0.091613	0.570982
D:	6465.05	7.453301	0.476609	-9.450747	1.861017	0.079895	0.660464
D:	6465.94	7.755073	0.476609	-9.450747	1.861017	0.079895	0.660464
D:	6466.81	7.755073	0.476609	-9.450747	1.861017	0.079895	0.660464
D:	6467.71	7.755073	0.476609	-9.450747	1.861017	0.079895	0.660464
D:	6468.58	7.755073	0.476609	-9.450747	1.861017	0.079895	0.660464
D:	6469.46	7.755073	0.476609	-9.450747	1.861017	0.079895	0.660464
D:	6470.36	7.755073	0.476609	-9.450747	1.861017	0.079895	0.660464
D:	6471.29	7.755073	0.476609	-9.450747	1.861017	0.079895	0.660464
D:	6472.23	7.755073	0.476609	-9.450747	1.861017	0.079895	0.660464
D:	6473.17	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6474.13	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6475.06	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6476.06	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6477.10	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6478.06	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6479.06	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6480.06	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6481.06	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6481.95	7.862849	0.186812	-9.709409	1.939847	0.051133	0.765925
D:	6482.87	7.862849	0.186812	-9.709409	1.939847	-0.001065	0.859668
D:	6483.79	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6484.72	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6485.65	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6486.60	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6487.60	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6488.53	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6489.45	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6490.38	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6491.33	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6492.34	7.534731	0.270637	-10.006392	1.963282	-0.001065	0.859668
D:	6493.35	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.862864
D:	6494.42	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.862864
D:	6495.53	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.862864
D:	6496.62	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.862864
D:	6497.54	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.862864
D:	6498.60	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.862864
D:	6499.68	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.862864
D:	6500.73	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.862864
D:	6501.77	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.862864
D:	6502.82	6.904841	0.704136	-10.856624	1.832255	-0.243946	0.808536
D:	6503.88	6.473738	0.706531	-11.120076	1.733185	-0.572047	0.808536
D:	6504.94	6.473738	0.706531	-11.120076	1.733185	-0.572047	0.808536
D:	6506.06	6.473738	0.706531	-11.120076	1.733185	-0.572047	0.808536
D:	6507.13	6.473738	0.706531	-11.120076	1.733185	-0.572047	0.808536
D:	6508.06	6.473738	0.706531	-11.120076	1.733185	-0.572047	0.808536
D:	6509.09	6.473738	0.706531	-11.120076	1.733185	-0.572047	0.808536
D:	6510.21	6.473738	0.706531	-11.120076	1.733185	-0.572047	0.808536
D:	6511.37	6.473738	0.706531	-11.120076	1.733185	-0.572047	0.808536
D:	6512.40	6.473738	0.706531	-11.120076	1.733185	-0.572047	0.808536
D:	6513.46	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6514.51	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6515.60	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6516.66	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6517.54	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6518.52	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6519.47	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6520.39	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6521.30	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6522.21	6.294111	0.419128	-11.141631	1.571265	-0.939563	0.777643
D:	6523.11	6.255793	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6524.05	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6524.94	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6525.85	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6526.79	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6527.75	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6528.74	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6529.67	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6530.58	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6531.48	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6532.42	6.255791	0.122146	-10.933264	1.364604	-1.315602	0.739294
D:	6533.33	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6534.32	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6535.31	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6536.30	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6537.24	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6538.18	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6539.10	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6540.06	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6541.06	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6542.06	6.461763	-0.306563	-10.542876	1.329450	-1.536111	0.727576
D:	6543.05	6.461763	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6544.06	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6545.07	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6546.06	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6547.06	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6547.96	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6548.91	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6549.84	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6551.05	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6552.19	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6553.31	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6554.44	6.576724	-0.723296	-10.502161	1.390170	-1.634116	0.776578
D:	6555.54	6.892866	-1.195115	-10.669812	1.500958	-1.720402	0.889496
D:	6556.66	6.892866	-1.195115	-10.669812	1.500958	-1.720402	0.889496
D:	6557.74	6.892866	-1.195115	-10.669812	1.500958	-1.720402	0.889496
D:	6558.70	6.892866	-1.195115	-10.669812	1.500958	-1.720402	0.889496
D:	6559.80	6.892866	-1.195115	-10.669812	1.500958	-1.720402	0.889496
D:	6560.83	6.892866	-1.195115	-10.669812	1.500958	-1.720402	0.889496
D:	6561.99	6.892866	-1.195115	-10.669812	1.500958	-1.720402	0.889496
D:	6562.95	6.892866	-1.195115	-10.669812	1.598962	-1.852495	1.025850
D:	6564.07	6.868916	-1.168770	-10.756033	1.598962	-1.852495	1.025850
D:	6565.17	6.868916	-1.168770	-10.756033	1.598962	-1.852495	1.025850
D:	6566.27	6.868916	-1.168770	-10.756033	1.598962	-1.852495	1.025850
D:	6567.30	6.868916	-1.168770	-10.756033	1.598962	-1.852495	1.025850
D:	6568.23	6.868916	-1.168770	-10.756033	1.598962	-1.852495	1.025850
D:	6569.18	6.868916	-1.168770	-10.756033	1.598962	-1.852495	1.025850
D:	6570.14	6.868916	-1.168770	-10.756033	1.598962	-1.852495	1.025850
D:	6571.06	6.868916	-1.168770	-10.756033	1.598962	-1.852495	1.025850
D:	6572.05	6.868916	-1.168770	-10.756033	1.598962	-1.852495	1.025850
D:	6573.05	6.868916	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6573.98	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6574.90	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6575.83	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6576.89	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6577.97	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6579.05	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6580.05	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6580.98	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6581.91	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6582.84	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6583.77	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6584.69	6.260581	-1.228645	-10.265054	1.548894	-2.077266	1.076982
D:	6585.61	5.771997	-0.809517	-9.086704	1.536111	-2.194445	1.119593
D:	6586.56	5.771997	-0.809517	-9.086704	1.536111	-2.194445	1.119593
D:	6587.53	5.771997	-0.809517	-9.086704	1.536111	-2.194445	1.119593
D:	6588.46	5.771997	-0.809517	-9.086704	1.536111	-2.194445	1.119593
D:	6589.38	5.771997	-0.809517	-9.086704	1.536111	-2.194445	1.119593
D:	6590.34	5.771997	-0.809517	-9.086704	1.536111	-2.194445	1.119593
D:	6591.34	5.771997	-0.809517	-9.086704	1.536111	-2.194445	1.119593
D:	6592.24	5.771997	-0.809517	-9.086704	1.536111	-2.194445	1.119593
D:	6593.11	5.357660	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6594.03	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6594.87	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6595.71	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6596.59	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6597.56	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6598.46	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6599.31	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6600.15	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6601.26	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6602.38	5.357659	-0.706531	-7.424561	1.500958	-2.208293	1.051416
D:	6603.52	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6604.67	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6605.80	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6606.72	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6607.71	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6608.63	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6609.54	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6610.45	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6611.51	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6612.45	4.653523	-1.317261	-6.203101	1.443433	-2.026133	1.010936
D:	6613.37	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6614.33	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6615.32	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6616.27	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6617.28	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6618.32	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6619.32	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6620.32	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6621.32	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6622.30	3.966152	-1.104104	-5.745652	1.329450	-1.832255	0.928911
D:	6623.27	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6624.21	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6625.15	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6626.10	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6627.02	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6628.09	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6629.21	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6630.19	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6631.12	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6632.06	3.331472	-1.051414	-6.301296	1.201618	-1.700162	0.781904
D:	6633.06	3.331472	-1.228644	-7.249724	0.924650	-1.816276	0.644485
D:	6634.07	3.285967	-1.228645	-7.249724	0.924650	-1.816276	0.644485
D:	6635.29	3.285967	-1.228645	-7.249724	0.924650	-1.816276	0.644485
D:	6636.25	3.285967	-1.228645	-7.249724	0.924650	-1.816276	0.644485
D:	6637.24	3.285967	-1.228645	-7.249724	0.924650	-1.816276	0.644485
D:	6638.20	3.285967	-1.228645	-7.249724	0.924650	-1.816276	0.644485
D:	6639.20	3.285967	-1.228645	-7.249724	0.924650	-1.816276	0.644485
D:	6640.32	3.285967	-1.228645	-7.249724	0.924650	-1.816276	0.644485
D:	6641.50	3.285967	-1.228645	-7.249724	0.924650	-1.816276	0.644485
D:	6642.62	3.285967	-1.228645	-7.249724	0.924650	-1.816276	0.644485
D:	6643.72	3.262017	-1.817820	-8.164622	0.558199	-2.115615	0.503870
D:	6644.84	3.262017	-1.817820	-8.164622	0.558199	-2.115615	0.503870
D:	6645.80	3.262017	-1.817820	-8.164622	0.558199	-2.115615	0.503870
D:	6646.91	3.262017	-1.817820	-8.164622	0.558199	-2.115615	0.503870
D:	6647.85	3.262017	-1.817820	-8.164622	0.558199	-2.115615	0.503870
D:	6648.96	3.262017	-1.817820	-8.164622	0.558199	-2.115615	0.503870
D:	6650.07	3.262017	-1.817820	-8.164622	0.558199	-2.115615	0.503870
D:	6651.19	3.262017	-1.817820	-8.164622	0.558199	-2.115615	0.503870
D:	6652.29	3.262017	-1.817820	-8.164622	0.558199	-2.115615	0.503870
D:	6653.40	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6654.51	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6655.66	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6656.66	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6657.58	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6658.79	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6659.76	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6660.71	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6661.69	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6662.69	3.578159	-2.627336	-7.647297	0.416518	-2.263687	0.490022
D:	6663.61	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6664.54	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6665.46	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6666.38	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6667.35	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6668.32	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6669.33	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6670.24	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6671.18	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6672.18	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6673.12	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6674.12	3.937412	-3.719465	-7.276069	0.382430	-2.212554	0.593352
D:	6675.07	3.937412	-3.767366	-7.867639	0.323840	-2.162487	0.772317
D:	6676.06	3.717070	-3.767366	-7.867639	0.323840	-2.162487	0.772317
D:	6677.13	3.717070	-3.767366	-7.867639	0.323840	-2.162487	0.772317
D:	6678.10	3.717070	-3.767366	-7.867639	0.323840	-2.162487	0.772317
D:	6679.07	3.717070	-3.767366	-7.867639	0.323840	-2.162487	0.772317
D:	6680.06	3.717070	-3.767366	-7.867639	0.323840	-2.162487	0.772317
D:	6681.06	3.717070	-3.767366	-7.867639	0.323840	-2.162487	0.772317
D:	6682.06	3.717070	-3.767366	-7.867639	0.323840	-2.162487	0.772317
D:	6683.06	3.717070	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6684.07	2.965034	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6685.06	2.965034	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6686.07	2.965034	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6687.06	2.965034	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6688.07	2.965034	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6689.07	2.965034	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6690.07	2.965034	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6691.06	2.965034	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6692.05	2.965034	-2.945874	-9.381292	0.074569	-2.409628	0.827710
D:	6693.09	2.965034	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6694.23	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6695.46	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6696.49	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6697.56	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6698.68	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6699.78	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6700.88	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6701.99	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6703.09	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6704.21	2.600991	-2.660867	-9.489067	-0.484695	-2.990197	0.751011
D:	6705.35	2.454895	-2.977009	-8.643625	-1.001349	-3.418434	0.708401
D:	6706.46	2.454895	-2.977009	-8.643625	-1.001349	-3.418434	0.708401
D:	6707.56	2.454895	-2.977009	-8.643625	-1.001349	-3.418434	0.708401
D:	6708.55	2.454895	-2.977009	-8.643625	-1.001349	-3.418434	0.708401
D:	6709.54	2.454895	-2.977009	-8.643625	-1.001349	-3.418434	0.708401
D:	6710.48	2.454895	-2.977009	-8.643625	-1.001349	-3.418434	0.708401
D:	6711.45	2.454895	-2.977009	-8.643625	-1.001349	-3.418434	0.708401
D:	6712.46	2.454895	-2.977009	-8.643625	-1.001349	-3.418434	0.708401
D:	6713.38	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6714.31	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6715.22	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6716.15	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6717.10	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6718.03	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6718.95	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6719.85	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6720.78	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6721.73	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6722.64	2.452500	-3.089575	-7.664063	-1.189900	-3.472762	0.695618
D:	6723.59	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6724.54	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6725.49	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6726.45	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6727.50	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6728.42	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6729.39	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6730.33	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6731.31	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6732.25	1.906436	-3.182981	-7.558682	-1.239968	-3.354518	0.681769
D:	6733.19	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6734.13	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6735.06	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6736.06	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6737.07	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6738.05	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6739.06	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6739.97	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6740.89	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6741.95	1.317261	-2.761458	-7.819739	-1.131311	-3.079679	0.680704
D:	6743.05	1.317261	-2.263292	-9.117839	-0.886300	-2.745186	0.645550
D:	6744.13	0.876577	-2.263293	-9.117839	-0.886300	-2.745186	0.645550
D:	6745.22	0.876577	-2.263293	-9.117839	-0.886300	-2.745186	0.645550
D:	6746.39	0.876577	-2.263293	-9.117839	-0.886300	-2.745186	0.645550
D:	6747.57	0.876577	-2.263293	-9.117839	-0.886300	-2.745186	0.645550
D:	6748.64	0.876577	-2.263293	-9.117839	-0.886300	-2.745186	0.645550
D:	6749.71	0.876577	-2.263293	-9.117839	-0.886300	-2.745186	0.645550
D:	6750.79	0.876577	-2.263293	-9.117839	-0.886300	-2.745186	0.645550
D:	6751.88	0.876577	-2.263293	-9.117839	-0.886300	-2.745186	0.645550
D:	6752.95	0.876577	-2.263293	-9.117839	-0.650877	-2.582201	0.615723
D:	6754.05	0.189207	-1.961521	-9.972861	-0.650877	-2.582201	0.615723
D:	6755.11	0.189207	-1.961521	-9.972861	-0.650877	-2.582201	0.615723
D:	6756.27	0.189207	-1.961521	-9.972861	-0.650877	-2.582201	0.615723
D:	6757.32	0.189207	-1.961521	-9.972861	-0.650877	-2.582201	0.615723
D:	6758.23	0.189207	-1.961521	-9.972861	-0.650877	-2.582201	0.615723
D:	6759.18	0.189207	-1.961521	-9.972861	-0.650877	-2.582201	0.615723
D:	6760.14	0.189207	-1.961521	-9.972861	-0.650877	-2.582201	0.615723
D:	6761.04	0.189207	-1.961521	-9.972861	-0.650877	-2.582201	0.615723
D:	6762.07	0.189207	-1.961521	-9.972861	-0.650877	-2.582201	0.615723
D:	6763.08	0.189207	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6764.06	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6765.05	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6765.96	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6766.88	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6767.81	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6768.72	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6769.66	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6770.57	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6771.43	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6772.36	-0.052690	-2.014211	-10.799143	-0.607201	-2.642921	0.592287
D:	6773.31	0.038320	-2.933899	-10.023157	-0.696683	-2.763296	0.678573
D:	6774.29	0.038320	-2.933899	-10.023157	-0.696683	-2.763296	0.678573
D:	6775.22	0.038320	-2.933899	-10.023157	-0.696683	-2.763296	0.678573
D:	6776.22	0.038320	-2.933899	-10.023157	-0.696683	-2.763296	0.678573
